ID,iNSC_1,iNSC_2,iNSC_3,HNF_1,HNF_2,HNF_3,WT-NSC_1,WT-NSC_2,WT-NSC_3
SDHAF2,260.847,267.621,221.829,599.691,355.534,309.479,208.014,212.41,196.199
SDHAP1,127.294,75.9585,136.344,82.7443,26.4249,22.4622,63.9503,49.2544,56.057
SDHAP2,185.723,175.764,170.971,80.2865,64.861,103.992,57.6256,90.8129,41.0417
SDHAP3,44.8658,27.3804,23.806,72.9133,30.0282,14.9748,68.8696,67.7248,76.0773
SDHB,347.449,367.427,322.463,893.802,385.563,797.824,253.693,220.106,236.24
SDHC,655.249,723.372,559.442,1146.13,786.74,831.102,382.296,320.154,329.335
SDHD,352.666,478.715,336.531,433.383,566.933,796.992,206.609,197.018,201.205
SDK1,1185.29,936.233,1652.35,71.2748,73.2689,2.4958,368.241,689.562,477.485
SDK2,57.3864,45.9284,62.7613,9.01175,34.8328,8.31934,630.367,1066.67,943.96
SDPR,1.04339,1,4.32837,21.3005,25.2237,123.126,9.83851,7.69601,15.0153
SDR39U1,136.684,77.725,154.739,247.414,75.6712,56.5715,145.469,149.303,132.134
SDR42E1,1,1,1,4.09625,18.0169,53.2438,1,1,1.00102
SDSL,95.9919,33.5631,125.523,99.1293,157.348,49.916,30.2183,63.1072,78.0794
SEC11A,917.14,963.613,826.718,2163.64,1644.35,1374.35,827.84,723.425,856.871
SEC11C,89.7315,88.3239,76.8285,210.547,50.4475,314.471,143.361,127.754,106.108
SEC13,638.555,487.548,688.211,2719.91,1013.75,853.564,490.52,571.044,536.546
SEC14L1,1458.66,1565.98,1614.48,432.564,575.341,433.437,1529.19,1847.04,1611.64
SEC14L1P1,26.0847,29.1469,24.8881,6.554,19.2181,19.9664,28.8128,32.3232,21.0214
SEC14L2,289.019,288.819,255.374,95.0331,75.6712,62.395,577.661,641.847,542.552
SEC16A,1044.43,821.412,1276.87,960.981,622.185,597.328,1134.94,1603.85,1464.49
SEC16B,13.5641,17.6648,14.0672,22.939,58.8554,7.4874,40.0568,72.3425,46.0468
SEC22A,161.725,194.313,179.627,265.437,200.589,272.042,152.497,138.528,128.13
SEC22B,752.284,930.05,741.233,833.997,1368.09,2321.09,457.491,440.212,462.47
SEC22C,666.726,786.082,631.942,389.963,530.899,402.656,657.775,567.965,677.689
SEC23A,1196.77,1654.31,1157.84,757.807,1805.3,2993.3,858.059,794.228,839.854
SEC23B,537.346,644.764,533.471,244.956,229.416,804.48,757.565,732.66,740.753
SEC23IP,534.216,746.337,631.942,262.16,593.358,1123.94,509.494,447.908,494.503
SEC24A,467.439,651.83,530.225,181.874,547.715,921.782,416.028,420.202,458.466
SEC24B,448.658,622.683,457.725,145.827,547.715,726.278,631.773,660.317,604.615
SEC24C,1484.74,1538.6,1428.36,1108.45,814.366,938.421,1366.15,1509.96,1318.34
SEC24D,706.375,864.691,697.949,615.257,1363.28,1475.85,758.268,640.308,599.61
SEC31A,2068,2584.36,1948.85,2052.22,3252.66,5574.79,1669.03,1562.29,1739.77
SEC31B,221.199,162.516,156.903,99.1293,58.8554,20.7983,193.959,178.547,187.19
SEC61A1,5609.26,5308.26,5699.38,6077.2,3674.26,5360.15,6248.16,6924.87,6232.34
SEC61A2,242.066,259.672,223.993,131.08,43.2407,123.126,256.504,221.645,210.214
SEC61B,244.153,216.393,266.195,1545.11,481.653,635.597,186.229,224.723,265.27
SEC61G,164.856,204.028,185.038,1962.92,643.806,1034.09,160.227,155.459,128.13
SEC62,1331.37,1560.68,1416.46,1253.45,6704.71,2427.58,1053.42,1009.72,1107.13
SEC63,894.185,1036.04,878.659,874.959,1402.92,1640.57,1082.24,969.697,1108.13
SECISBP2,301.54,294.118,273.769,216.282,341.121,336.101,339.429,332.467,393.4
SECISBP2L,588.472,842.61,727.166,158.935,559.727,893.497,822.218,777.297,875.891
SECTM1,37.562,22.9642,88.7316,763.541,1268.39,182.193,25.299,41.5584,36.0366
SEH1L,251.457,288.819,262.948,318.688,385.563,713.799,290.939,226.263,215.219
SEL1L,1682.99,2365.31,2015.94,620.173,1668.37,2937.56,1278.3,1265.22,1317.34
SEL1L3,869.144,983.928,961.98,85.202,128.521,668.875,7780.15,8473.3,8682.83
SELENBP1,129.38,82.1412,95.2241,852.84,204.192,113.975,180.607,207.792,189.192
SELK,152.335,161.633,161.232,432.564,284.668,277.034,207.311,160.077,163.166
SELL,60.5166,100.689,77.9106,1,3.60339,1,2.811,4.6176,3.00305
SELM,31.3017,5.29943,59.5151,1572.14,13266.5,167.219,16.866,23.088,25.0254
SELO,52.1695,16.7815,77.9106,185.151,308.69,35.7731,61.1393,147.763,96.0977
SELPLG,10.4339,13.2486,14.0672,103.226,57.6542,23.2941,31.6238,18.4704,21.0214
SELT,826.365,976.862,942.502,510.393,491.262,1192.16,794.108,651.082,640.651
SEMA3A,2195.29,2974.75,2413.07,369.482,773.528,1467.53,517.225,444.829,378.385
SEMA3B,45.9092,14.1318,46.53,274.449,163.354,146.42,120.17,203.175,171.174
SEMA3C,2439.45,3244.14,2620.83,108.141,288.271,4756.16,628.962,532.564,577.587
SEMA3D,200.331,307.367,201.269,36.047,142.934,623.95,2.10825,3.0784,2.00204
SEMA3E,13.5641,11.4821,9.73883,6.554,21.6203,3.32773,28.11,81.5777,42.0427
SEMA3F,1.04339,1,1,85.202,57.6542,14.9748,23.8935,29.2448,33.0336
SEMA4A,11.4773,1,2.16418,44.2395,24.0226,4.15967,8.43301,10.7744,7.00712
SEMA4B,612.47,336.514,839.704,264.618,100.895,80.6976,358.403,704.954,534.543
SEMA4C,392.315,192.546,541.046,236.763,80.4757,99.0001,341.537,526.407,430.438
SEMA4D,66.7769,55.644,56.2688,35.2278,21.6203,6.65547,103.304,146.224,114.116
SEMA4F,179.463,164.282,177.463,164.669,57.6542,71.5463,189.743,243.194,204.208
SEMA4G,122.077,90.0903,100.635,42.601,50.4475,13.3109,226.988,292.448,254.259
SEMA5A,967.222,1091.68,1242.24,770.095,2156.03,607.312,3361.96,3661.76,3187.24
SEMA5B,618.73,389.508,667.651,1,1,1,71.6806,183.165,85.0865
SEMA6A,1690.29,1464.41,1894.74,14.7465,12.0113,20.7983,1373.88,1888.6,1433.46
SEMA6A-AS1,7.30373,7.94915,11.903,1,1,1,7.02751,16.9312,14.0142
SEMA6B,131.467,61.8267,221.829,2.45775,1,1,5.62201,15.392,10.0102
SEMA6C,89.7315,111.288,111.455,36.047,19.2181,4.15967,144.064,189.322,135.137
SEMA6D,258.761,221.693,253.21,23.7583,58.8554,111.479,1778.66,2130.25,1573.6
SEMA7A,98.0786,91.8568,160.15,240.04,135.728,793.665,69.5723,83.1169,45.0458
SENCR,1,1,1,22.939,1,14.1429,1,1,1
SENP1,212.852,304.717,182.874,123.707,199.388,450.076,259.315,166.234,242.246
SENP2,308.843,375.376,351.68,189.247,176.566,495.001,348.564,287.831,297.302
SENP3,513.348,432.787,447.986,896.26,361.54,495.832,528.469,501.78,473.481
SENP3-EIF4A1,32.3451,20.3145,28.1344,10.6503,1,27.4538,18.9743,36.9408,39.0397
SENP5,348.492,412.472,349.516,316.231,362.741,409.311,452.571,304.762,370.377
SENP6,845.146,1023.67,793.174,275.268,518.888,910.967,957.849,671.092,847.862
SENP7,302.583,375.376,257.538,49.155,111.705,313.639,309.913,260.125,259.264
SENP8,36.5186,32.6798,36.7911,21.3005,39.6373,40.7647,30.2183,26.1664,22.0224
Sep 15,1061.13,1188.84,1090.75,1257.55,1894.18,2182.99,775.134,774.218,838.853
SEPHS1,575.951,615.617,595.151,406.348,281.064,309.479,617.718,543.338,464.472
SEPHS2,382.924,444.269,357.09,737.325,566.933,967.539,284.614,241.655,263.268
SEPN1,4033.74,2957.97,5085.83,2619.14,1296.02,1450.89,2966.31,4773.06,3301.36
SEPP1,1,7.06591,9.73883,125.345,343.523,134.773,131.414,136.989,120.122
SEPSECS,203.461,199.612,162.314,63.0823,127.32,191.345,142.658,167.773,158.161
Sep 01,4.17356,2.64972,5.41046,29.493,37.235,1,2.811,3.0784,1.00102
Sep 10,469.525,671.261,469.628,300.665,864.813,1561.54,302.183,226.263,261.266
Sep 11,3425.45,5026.51,3814.37,2571.63,6432.05,8781.06,3324.71,3172.29,3098.15
Sep 02,7118.01,7822.84,6744.68,3644.85,5621.29,7188.74,5948.08,5667.34,5549.64
Sep 03,28.1715,30.0301,30.2986,22.1198,49.2463,10.8151,214.339,244.733,172.175
Sep 04,319.277,272.921,297.575,119.611,36.0339,1,224.88,177.008,198.202
Sep 05,129.38,107.755,191.53,104.864,184.974,80.6976,243.152,352.477,285.29
SEPT5-GP1BB,25.0414,12.3653,16.2314,117.972,189.779,4.15967,30.921,55.4112,35.0356
Sep 06,459.092,597.069,460.971,190.066,199.388,239.597,208.014,150.842,179.182
Sep 07,1536.91,1903.38,1488.96,939.68,2249.72,3171.33,1408.31,1271.38,1196.22
SEPT7P2,35.4753,30.0301,29.2165,83.5635,55.252,124.79,45.6788,24.6272,50.0509
Sep 08,723.069,660.663,690.375,583.306,731.488,551.572,709.778,781.914,706.719
Sep 09,1240.59,859.391,1560.38,4005.32,2503.15,1494.98,2084.36,2952.19,2418.46
SEPW1,564.474,405.407,516.158,2636.35,947.691,820.287,657.072,894.276,724.737
SERAC1,118.946,121.004,87.6495,42.601,120.113,148.916,167.957,123.136,155.158
SERBP1,1802.98,2073.84,1836.31,1984.22,1770.47,2485.82,1484.21,1409.91,1418.44
SERF1A,67.8203,80.3747,64.9255,124.526,122.515,61.5631,119.468,98.5089,107.109
SERF1B,103.296,121.887,98.4704,203.993,81.6768,100.664,179.904,144.685,161.164
SERF2,1390.84,821.412,1336.38,17890,5893.94,2068.19,826.435,1296.01,1138.16
SERF2-C15ORF63,125.207,1,172.053,159.754,1,63.227,65.3558,224.723,168.171
SERGEF,87.6447,102.456,98.4704,312.954,258.243,59.8992,101.196,96.9697,96.0977
SERHL2,15.6508,6.18267,11.903,41.7818,25.2237,3.32773,20.3798,24.6272,26.0265
SERINC1,3088.43,3721.97,3269,879.875,2714.55,4128.89,2617.75,2587.4,2504.55
SERINC2,25.0414,10.5989,57.3509,1225.6,351.931,332.773,22.488,52.3328,34.0346
SERINC3,1366.84,1482.07,1366.68,768.457,1268.39,1717.94,809.569,866.57,855.87
SERINC5,126.25,141.318,135.262,93.3945,276.26,140.597,3050.64,3369.31,3195.25
SERP1,613.513,797.565,601.643,1377.98,1031.77,1850.22,465.924,395.575,400.407
SERP2,22.9546,26.4972,29.2165,73.7325,34.8328,32.4454,26.7045,26.1664,26.0265
SERPINA3,13.5641,8.83239,24.8881,1.6385,9.60904,4.15967,243.855,297.066,366.372
SERPINA5,149.205,120.12,85.4853,2.45775,1,1,12.6495,7.69601,18.0183
SERPINB1,162.769,172.232,104.963,679.159,469.642,516.631,134.928,166.234,169.172
SERPINB2,1,1,1,108.96,110.504,470.042,1,1,2.00204
SERPINB6,1056.95,1066.95,993.361,5769.16,3372.77,1396.82,798.325,737.277,683.695
SERPINB7,1.04339,1,1,254.787,535.704,600.656,2.10825,1,1
SERPINB8,265.021,310.9,314.889,225.294,337.517,993.329,214.339,198.557,222.226
SERPINB9,37.562,53.8776,35.709,71.2748,189.779,65.7228,10.5413,18.4704,15.0153
SERPINB9P1,3.13017,1.76648,1,21.3005,38.4362,1,11.244,15.392,9.00916
SERPINE1,1605.78,1646.36,1712.95,1750.74,1816.11,7595.55,3556.62,4306.68,2699.74
SERPINE2,366.23,398.341,339.777,10978,11390.3,8715.34,1452.59,1268.3,1492.52
SERPINF1,258.761,208.444,244.553,3314.69,2259.33,712.135,99.0879,163.155,136.138
SERPING1,712.635,665.079,662.24,1742.55,1290.01,959.219,348.564,381.722,460.468
SERPINH1,3542.31,2453.64,3605.53,19943.8,6733.53,5054.83,4632.53,5317.94,4840.92
SERPINI1,69.9071,71.5423,82.239,1.6385,1,13.3109,63.2476,46.176,72.0733
SERTAD1,30.2583,17.6648,58.433,322.785,287.07,126.454,41.4623,41.5584,28.0285
SERTAD2,343.275,360.361,323.546,313.773,511.681,326.95,347.159,309.379,362.368
SERTAD3,122.077,120.12,117.948,620.173,237.824,198.832,122.279,124.675,126.128
SERTAD4,92.8617,111.288,72.5002,3.277,46.8441,48.2521,45.6788,49.2544,53.0539
SERTAD4-AS1,13.5641,9.71563,15.1493,48.3358,26.4249,14.1429,6.32476,12.3136,7.00712
SERTM1,8.34712,2.64972,2.16418,1,1,1,15.4605,30.784,6.00611
SESN1,198.244,219.043,163.396,132.719,175.365,369.379,382.999,354.016,358.364
SESN2,195.114,109.522,227.239,571.018,312.294,1112.3,174.282,304.762,484.493
SESN3,5699,8121.38,6349.72,92.5753,159.75,39.9328,3108.97,2773.64,3012.06
SESTD1,498.74,711.007,505.337,101.587,270.254,147.252,325.374,233.959,266.271
SET,2950.71,3426.97,2721.46,3333.53,3300.7,3904.26,2811.71,2101.01,2455.5
SETBP1,285.889,408.939,345.187,69.6363,446.82,82.3614,368.944,409.427,458.466
SETD1A,188.854,126.303,261.866,219.559,146.538,140.597,211.528,317.075,314.32
SETD1B,200.331,118.354,274.851,281.003,213.801,106.488,249.477,298.605,263.268
SETD2,1160.25,1389.33,1007.43,281.822,857.607,950.9,975.418,951.226,1002.02
SETD3,340.145,370.077,242.389,371.94,566.933,750.404,435.705,312.458,356.362
SETD4,188.854,144.851,154.739,156.477,105.699,118.135,185.526,217.027,208.212
SETD5,1658.99,1953.72,1465.15,706.194,1102.64,766.211,1726.66,1520.73,1706.74
SETD6,116.86,152.8,115.784,101.587,61.2576,41.5967,144.064,98.5089,132.134
SETD7,580.125,728.672,577.837,455.503,1145.88,1326.1,592.419,631.072,714.727
SETD8,426.746,394.808,376.568,575.933,307.489,373.538,394.243,327.85,431.439
SETD9,28.1715,58.2938,42.2016,20.4813,40.8384,55.7396,33.0293,47.7152,42.0427
SETDB1,547.78,587.354,480.449,344.904,284.668,277.034,490.52,441.751,423.43
SETDB2,103.296,107.755,73.5823,253.148,363.942,483.353,117.359,83.1169,135.137
SETMAR,91.8183,82.1412,67.0897,108.96,68.4644,53.2438,135.631,81.5777,107.109
SETSIP,150.248,210.211,112.538,36.8663,133.325,191.345,131.414,118.518,130.132
SETX,992.264,1272.75,1048.55,450.588,1376.49,1851.88,948.011,989.706,1017.03
SEZ6,322.407,259.672,492.352,1,1,1,711.184,1245.21,645.656
SEZ6L,340.145,334.747,423.098,1,1,1,505.981,547.956,452.46
SEZ6L2,41.7356,26.4972,51.9404,288.376,296.679,152.244,243.152,389.418,343.349
SF1,1161.29,1161.46,1389.41,1500.87,1417.33,1158.88,1284.63,1405.29,1385.41
SF3A1,1067.39,1106.7,1092.91,677.52,605.369,688.009,906.548,1006.64,982.999
SF3A2,111.643,75.0753,217.501,273.63,410.786,87.353,115.251,203.175,176.179
SF3A3,820.104,816.996,669.815,1105.17,1108.64,955.892,657.775,484.848,505.514
SF3B1,3573.61,3791.74,2930.31,1309.16,3498.89,4155.51,3680.31,3232.32,3306.36
SF3B2,2016.87,1803.57,1968.33,3377.77,1448.56,1313.62,1985.27,1945.55,1943.98
SF3B3,2257.9,2610.85,2125.23,1563.95,1223.95,1645.56,1967.7,1936.31,1791.82
SF3B4,515.435,423.955,627.613,797.131,300.282,566.547,429.381,506.397,484.493
SF3B5,399.618,198.729,377.65,1885.91,667.828,284.521,191.851,324.771,270.275
SF3B6,513.348,525.527,420.934,846.286,514.084,963.379,284.614,230.88,277.282
SFI1,100.165,61.8267,90.8957,60.6245,43.2407,29.9496,100.493,129.293,107.109
SFMBT1,53.2129,52.9943,43.2837,35.2278,36.0339,100.664,74.4916,69.264,64.0651
SFMBT2,303.626,339.164,243.471,6.554,13.2124,3.32773,737.186,697.258,750.763
SFN,1,1,1,30.3123,30.0282,1.66387,2.811,6.1568,1.00102
SFPQ,2742.03,3521.47,2825.34,1626.21,1287.61,946.74,2094.9,1573.06,1678.71
SFR1,74.0807,52.9943,44.3658,44.2395,27.626,61.5631,42.165,40.0192,28.0285
SFRP1,2006.44,2376.8,2158.77,126.984,163.354,762.883,200.284,212.41,173.176
SFRP2,1.04339,4.41619,4.32837,185.151,174.164,1,22.488,38.48,16.0163
SFRP4,104.339,141.318,120.112,1,1,14.9748,52.0036,90.8129,59.06
SFRP5,22.9546,12.3653,30.2986,1.6385,1,1,1,1.5392,2.00204
SFSWAP,269.195,235.825,301.904,254.787,251.036,173.874,334.509,381.722,335.341
SFT2D1,158.595,158.983,167.724,398.975,194.583,378.53,183.418,172.391,133.135
SFT2D2,44.8658,60.0602,44.3658,71.2748,84.0791,42.4286,18.9743,16.9312,17.0173
SFT2D3,183.637,186.363,169.888,104.864,121.314,45.7563,183.418,164.695,125.127
SFTA1P,1.04339,1.76648,2.16418,2.45775,1,3.32773,17.5688,13.8528,20.0204
SFTA3,1,1,1,1,1,1,174.985,181.626,169.172
SFXN1,635.424,692.459,739.069,344.904,404.781,532.438,585.391,466.378,541.551
SFXN2,53.2129,38.8625,40.0374,34.4085,20.4192,12.479,40.7595,36.9408,30.0305
SFXN3,1018.35,923.868,854.853,1148.59,569.336,346.084,662.694,783.453,678.69
SFXN4,128.337,136.019,108.209,245.775,160.951,188.017,133.523,93.8913,104.106
SFXN5,566.561,438.086,639.516,219.559,140.532,97.3362,608.582,1046.66,666.678
SGCB,2128.52,2404.18,2379.52,1074.04,1483.4,1661.37,2296.59,2282.64,2105.14
SGCD,1,1,1,283.461,608.973,2014.94,6.32476,4.6176,6.00611
SGCE,799.237,945.065,812.651,707.832,1241.97,1112.3,825.029,744.973,662.674
SGCG,2.08678,7.06591,1.08209,1,3.60339,105.656,9.83851,4.6176,15.0153
SGIP1,1.04339,1,1,158.115,178.968,416.799,8.43301,7.69601,15.0153
SGK1,46.9525,57.4105,32.4628,279.364,336.316,1001.65,91.3576,84.6561,48.0489
SGK223,317.19,204.911,455.561,41.7818,42.0395,79.8656,418.137,506.397,461.469
SGK3,1,2.64972,1,27.8545,69.6655,47.4202,2.811,29.2448,32.0326
SGK494,41.7356,44.1619,25.9702,19.662,96.0904,4.9916,65.3558,47.7152,57.058
SGMS1,125.207,126.303,150.411,122.068,139.331,386.017,91.3576,110.822,99.1008
SGMS2,32.3451,54.7608,63.8434,113.057,263.047,612.303,48.4898,49.2544,32.0326
SGOL1,131.467,160.749,114.702,42.601,74.4701,49.916,70.2751,72.3425,55.056
SGOL2,409.009,563.506,439.329,125.345,289.472,357.731,258.612,197.018,213.217
SGPL1,1438.83,1436.15,1473.81,312.954,426.401,366.051,1130.73,1163.64,1118.14
SGPP1,145.031,171.348,164.478,132.719,157.348,214.639,187.634,169.312,180.183
SGPP2,1.04339,2.64972,1,1,1,1.66387,14.7578,9.23521,9.00916
SGSH,283.802,108.638,271.605,992.932,254.64,214.639,224.88,340.163,246.25
SGSM1,3.13017,1,1.08209,1,3.60339,1,14.7578,24.6272,16.0163
SGSM2,763.761,370.96,884.069,484.996,301.484,163.891,585.391,883.501,754.767
SGSM3,404.835,219.043,555.113,542.344,231.818,158.899,299.372,523.328,454.462
SGTA,314.06,147.501,477.203,495.647,110.504,257.899,411.109,717.268,558.568
SGTB,232.676,305.601,254.292,100.768,405.982,421.79,260.721,220.106,261.266
SH2B1,500.827,282.636,581.084,416.998,153.745,120.63,444.841,569.504,527.536
SH2B2,36.5186,10.5989,33.5449,17.2043,2.40226,1,13.3523,13.8528,10.0102
SH2B3,1326.15,1459.11,1277.95,407.987,646.208,569.875,517.927,469.456,537.547
SH2D4A,76.1675,88.3239,80.0748,435.841,398.775,1043.24,43.5705,24.6272,34.0346
SH2D5,3.13017,2.64972,3.24628,279.364,127.32,170.546,11.244,4.6176,10.0102
SH3BGR,18.781,20.3145,10.8209,26.216,22.8215,88.185,40.7595,24.6272,50.0509
SH3BGRL,941.138,1147.33,921.943,743.06,697.856,1257.88,541.118,520.25,545.555
SH3BGRL2,116.86,166.049,128.769,13.9273,52.8497,79.8656,152.497,113.901,192.195
SH3BGRL3,1173.81,984.811,1158.92,13948.6,4764.88,1882.67,389.324,554.112,553.563
SH3BP1,61.56,37.9793,94.142,105.683,248.634,43.2605,27.4073,36.9408,61.0621
SH3BP2,1192.59,870.873,1396.98,410.444,538.106,239.597,319.049,441.751,355.361
SH3BP4,9470.85,9600.8,10977.8,474.346,572.939,608.975,3852.48,4460.6,3999.07
SH3BP5,1837.41,1916.63,2000.79,135.996,323.104,133.109,795.514,740.356,737.75
SH3BP5-AS1,245.197,249.957,149.329,120.43,141.733,133.941,294.453,287.831,258.263
SH3BP5L,357.883,257.022,377.65,484.996,202.991,252.908,309.21,434.055,343.349
SH3D19,511.261,691.576,570.263,242.498,502.072,786.177,654.261,500.24,521.53
SH3D21,89.7315,67.1261,41.1195,15.5658,13.2124,24.1261,40.7595,66.1856,39.0397
SH3GL1,596.819,251.723,907.875,1587.71,858.808,438.429,505.278,865.031,749.762
SH3GL1P1,5.21695,5.29943,14.0672,5.73475,9.60904,1,9.13576,7.69601,15.0153
SH3GL1P2,12.5207,1,11.903,4.9155,1,1,7.73026,21.5488,9.00916
SH3GL2,12.5207,15.8983,6.49255,10.6503,18.0169,29.9496,21.0825,13.8528,10.0102
SH3GLB1,989.134,1224.17,1052.88,928.211,1322.44,1541.57,946.605,843.482,898.914
SH3GLB2,531.085,197.845,556.195,552.994,284.668,178.866,349.97,509.476,437.445
SH3KBP1,525.868,601.486,502.091,965.077,1079.82,841.917,485.601,409.427,451.459
SH3PXD2A,351.622,367.427,349.516,2343.88,4297.64,1434.25,1048.5,1200.58,974.991
SH3PXD2B,1588.04,1699.35,1696.72,600.511,626.99,341.093,1446.26,1788.55,1620.65
SH3RF1,262.934,441.619,328.956,126.984,263.047,533.269,305.697,257.047,294.299
SH3RF2,22.9546,17.6648,12.9851,4.09625,14.4136,26.6219,32.3265,30.784,26.0265
SH3RF3,46.9525,35.3295,61.6793,255.606,207.795,181.362,144.767,180.087,182.185
SH3RF3-AS1,3.13017,1,1,6.554,1,7.4874,9.83851,16.9312,10.0102
SH3TC1,1,3.53295,2.16418,13.108,4.80452,12.479,1.4055,1.5392,1.00102
SH3TC2,1,1,1,13.108,15.6147,24.958,16.1633,24.6272,10.0102
SH3YL1,136.684,155.45,115.784,95.0331,221.008,137.269,255.801,246.272,190.193
SHANK2,3.13017,4.41619,2.16418,4.9155,1.20113,6.65547,63.2476,70.8033,53.0539
SHANK3,32.3451,21.1977,28.1344,22.1198,8.40791,12.479,45.6788,78.4993,46.0468
SHARPIN,117.903,49.4614,174.217,697.182,236.623,142.261,117.359,189.322,212.216
SHB,202.418,169.582,202.351,384.228,106.901,191.345,623.34,684.944,714.727
SHC1,2927.75,2686.81,3166.2,3304.86,2834.67,4094.78,3229.14,3726.41,3637.7
SHC2,25.0414,5.29943,42.2016,31.1315,45.6429,12.479,83.6273,153.92,199.203
SHC3,113.729,106.872,125.523,116.334,206.594,17.4706,389.324,381.722,357.363
SHC4,23.998,19.4313,17.3135,1,3.60339,18.3025,180.607,101.587,121.123
SHCBP1,383.967,465.467,363.583,279.364,377.155,298.664,300.777,246.272,198.202
SHF,55.2997,40.629,114.702,117.153,45.6429,29.1177,73.0861,92.3521,81.0824
SHFM1,406.922,479.599,338.695,2340.6,1097.83,564.883,328.185,247.811,204.208
SHISA2,1,1,2.16418,2.45775,1,1,12.6495,23.088,7.00712
SHISA4,261.891,151.917,219.665,869.225,201.79,249.58,186.229,334.007,234.238
SHISA5,1335.54,605.018,1478.14,2973.06,759.114,1803.63,1758.99,2969.12,2648.69
SHISA9,421.529,448.685,468.546,1,94.8893,13.3109,134.928,138.528,112.114
SHKBP1,323.451,203.145,376.568,480.9,284.668,303.656,167.957,275.517,291.296
SHMT1,271.281,221.693,298.657,187.608,82.878,33.2773,153.902,163.155,154.157
SHMT2,800.28,499.913,929.517,3204.91,1753.65,2231.25,709.778,894.276,1127.15
SHOC2,374.577,513.162,411.195,344.085,736.293,1265.37,442.03,364.791,478.486
SHOX2,1,1,1,234.306,271.455,164.723,1,1,1
SHPK,160.682,141.318,145,97.4908,82.878,30.7815,189.04,209.331,193.196
SHPRH,161.725,231.409,202.351,4.9155,128.521,192.177,132.82,132.371,139.141
SHQ1,106.426,112.171,102.799,79.4673,78.0734,202.16,183.418,127.754,152.155
SHROOM1,28.1715,22.9642,32.4628,172.862,312.294,39.1009,29.5155,38.48,43.0438
SHROOM2,74.0807,57.4105,77.9106,18.0235,9.60904,15.8067,168.66,187.783,102.104
SHROOM3,471.612,601.486,644.927,388.325,563.33,242.925,1082.24,1159.02,1165.18
SHROOM4,232.676,281.753,264.03,8.1925,8.40791,4.9916,392.135,423.28,349.355
SIAE,388.141,435.437,391.717,328.519,430.004,217.135,388.621,429.437,325.331
SIAH1,126.25,184.597,123.359,149.923,263.047,251.244,195.365,187.783,223.227
SIAH2,130.424,146.618,146.082,325.242,234.22,326.118,164.444,149.303,134.136
SIAH3,17.7376,33.5631,16.2314,1,1,1,11.244,21.5488,17.0173
SIDT2,663.596,530.826,670.897,557.91,217.405,392.673,440.625,586.436,459.467
SIGIRR,47.9959,13.2486,72.5002,167.127,61.2576,12.479,8.43301,30.784,29.0295
SIGMAR1,356.839,319.732,397.128,1496.77,478.05,616.463,437.111,612.602,419.426
SIK1,49.0393,45.0452,54.1046,26.216,25.2237,64.0589,422.353,483.309,522.531
SIK2,476.829,635.049,633.024,144.188,267.852,199.664,330.996,500.24,487.496
SIK3,686.55,672.145,708.77,280.184,249.835,262.059,669.019,672.631,770.784
SIKE1,389.184,468.116,403.62,163.031,368.747,649.74,348.564,255.507,348.354
SIL1,220.155,155.45,296.493,1123.19,1275.6,479.194,307.102,403.271,353.359
SIM1,1,1,1,6.554,100.895,177.202,1,1,1
SIMC1,41.7356,51.2278,44.3658,69.6363,32.4305,47.4202,54.8146,32.3232,39.0397
SIN3A,767.935,816.113,798.584,345.724,467.24,425.118,707.67,701.876,668.68
SIN3B,374.577,317.966,530.225,275.268,156.147,383.521,603.663,843.482,794.808
SIPA1,80.341,36.2128,111.455,432.564,217.405,109.815,119.468,146.224,167.17
